sales_sk,datetime_sk,customer_sk,product_sk,store_sk,quantity,total_amount,,,,,,,,
61598,8/12/2024,8904,28,26,3,14.4,,,,,,,,
61599,8/12/2024,1938,9,24,1,5.5,,,,,,,,
61600,8/12/2024,7521,25,29,2,8,,,,,,,,
61601,8/12/2024,4622,22,24,2,8,,,,,,,,
61602,8/12/2024,4239,13,14,1,5.5,,,,,,,,
61603,8/12/2024,5297,11,11,1,3.8,,,,,,,,
61604,8/12/2024,9401,7,8,1,4,,,,,,,,
61605,8/12/2024,9099,22,36,2,8,,,,,,,,
61606,8/12/2024,14279,3,36,1,4,,,,,,,,
61607,8/12/2024,13463,7,7,1,4,,,,,,,,
61608,8/12/2024,14799,18,9,2,7,,,,,,,,
61609,8/12/2024,7106,4,32,3,13.5,,,,,,,,
61610,8/12/2024,7012,10,31,2,13,,,,,,,,
61611,8/12/2024,13311,23,1,1,4,,,,,,,,
61612,8/12/2024,11346,27,35,5,22.5,,,,,,,,
61613,8/12/2024,5115,1,19,2,6,,,,,,,,
61614,8/12/2024,2302,21,36,1,3.5,,,,,,,,
61615,8/12/2024,4271,25,17,4,16,,,,,,,,
61616,8/12/2024,4390,3,9,3,12,,,,,,,,
61617,8/12/2024,325,30,2,4,20,,,,,,,,
61618,8/12/2024,10879,16,34,3,9.6,,,,,,,,
61619,8/12/2024,13255,3,21,4,16,,,,,,,,
61620,8/12/2024,760,23,14,2,8,,,,,,,,
61621,8/12/2024,8435,16,32,1,3.2,,,,,,,,
61622,8/12/2024,14012,7,29,2,8,,,,,,,,
61623,8/12/2024,13270,16,18,1,3.2,,,,,,,,
61624,8/12/2024,4211,5,38,1,4,,,,,,,,
61625,8/12/2024,5185,2,19,1,3.5,,,,,,,,
61626,8/12/2024,10896,11,38,3,11.4,,,,,,,,
61627,8/12/2024,7033,19,28,5,25,,,,,,,,
61628,8/12/2024,4735,5,3,2,8,,,,,,,,
61629,8/12/2024,13762,13,24,1,5.5,,,,,,,,
61630,8/12/2024,2307,27,21,3,13.5,,,,,,,,
61631,8/12/2024,13308,16,40,2,6.4,,,,,,,,
61632,8/12/2024,7915,7,18,3,12,,,,,,,,
61633,8/12/2024,13562,5,24,2,8,,,,,,,,
61634,8/12/2024,2398,1,21,1,3,,,,,,,,
61635,8/12/2024,3656,20,7,2,7,,,,,,,,
61636,8/12/2024,2045,20,36,3,10.5,,,,,,,,
61637,8/12/2024,4296,21,23,2,7,,,,,,,,
61638,8/12/2024,6174,30,35,1,5,,,,,,,,
61639,8/12/2024,10537,3,40,2,8,,,,,,,,
61640,8/12/2024,1628,1,31,2,6,,,,,,,,
61641,8/12/2024,14215,3,20,1,4,,,,,,,,
61642,8/12/2024,12921,18,6,2,7,,,,,,,,
61643,8/12/2024,11268,7,19,2,8,,,,,,,,
61644,8/12/2024,5914,17,6,3,13.5,,,,,,,,
61645,8/12/2024,3388,23,14,4,16,,,,,,,,
61646,8/12/2024,10129,9,24,2,11,,,,,,,,
61647,8/12/2024,10060,25,5,2,8,,,,,,,,
61648,8/12/2024,10945,23,14,1,4,,,,,,,,
61649,8/12/2024,13940,22,21,1,4,,,,,,,,
61650,8/12/2024,2951,17,17,5,22.5,,,,,,,,
61651,8/12/2024,9833,11,35,2,7.6,,,,,,,,
61652,8/12/2024,139,15,7,5,15,,,,,,,,
61653,8/12/2024,6685,14,32,1,3,,,,,,,,
61654,8/12/2024,12599,16,6,2,6.4,,,,,,,,
61655,8/12/2024,10860,6,10,2,10,,,,,,,,
61656,8/12/2024,12204,21,24,1,3.5,,,,,,,,
61657,8/12/2024,14193,4,22,1,4.5,,,,,,,,
61658,8/12/2024,10722,1,13,2,6,,,,,,,,
61659,8/12/2024,1003,3,1,2,8,,,,,,,,
61660,8/12/2024,14288,5,20,3,12,,,,,,,,
61661,8/12/2024,3481,23,7,2,8,,,,,,,,
61662,8/12/2024,7312,17,14,3,13.5,,,,,,,,
61663,8/12/2024,4584,29,23,3,14.4,,,,,,,,
61664,8/12/2024,9417,5,3,5,20,,,,,,,,
61665,8/12/2024,5581,16,31,2,6.4,,,,,,,,
61666,8/12/2024,12893,6,25,2,10,,,,,,,,
61667,8/12/2024,10381,25,2,1,4,,,,,,,,
61668,8/12/2024,3516,5,2,1,4,,,,,,,,
61669,8/12/2024,12383,25,29,3,12,,,,,,,,
61670,8/12/2024,10498,30,2,1,5,,,,,,,,
61671,8/12/2024,260,23,6,5,20,,,,,,,,
61672,8/12/2024,9652,27,18,4,18,,,,,,,,
61673,8/12/2024,3700,15,6,4,12,,,,,,,,
61674,8/12/2024,14433,16,3,5,16,,,,,,,,
61675,8/12/2024,13148,8,6,4,18,,,,,,,,
61676,8/12/2024,9351,20,6,1,3.5,,,,,,,,
61677,8/12/2024,5712,23,28,1,4,,,,,,,,
61678,8/12/2024,10735,6,9,1,5,,,,,,,,
61679,8/12/2024,2979,12,25,1,5,,,,,,,,
61680,8/12/2024,3957,27,33,1,4.5,,,,,,,,
61681,8/12/2024,13328,12,13,1,5,,,,,,,,
61682,8/12/2024,7270,27,30,1,4.5,,,,,,,,
61683,8/12/2024,12789,3,14,5,20,,,,,,,,
61684,8/12/2024,4286,10,2,3,19.5,,,,,,,,
61685,8/12/2024,9454,16,10,3,9.6,,,,,,,,
61686,8/12/2024,11855,25,14,1,4,,,,,,,,
61687,8/12/2024,3360,6,1,2,10,,,,,,,,
61688,8/12/2024,908,10,4,1,6.5,,,,,,,,
61689,8/12/2024,11445,18,1,3,10.5,,,,,,,,
61690,8/12/2024,1014,30,2,2,10,,,,,,,,
61691,8/12/2024,9052,26,5,1,4.5,,,,,,,,
61692,8/12/2024,14788,18,21,2,7,,,,,,,,
61693,8/12/2024,9001,9,37,1,5.5,,,,,,,,
61694,8/12/2024,14316,28,13,2,9.6,,,,,,,,
61695,8/12/2024,12445,9,13,3,16.5,,,,,,,,
61696,8/12/2024,5536,6,21,3,15,,,,,,,,
61697,8/12/2024,3567,6,29,1,5,,,,,,,,
61698,8/12/2024,10590,6,31,1,5,,,,,,,,
61699,8/12/2024,9179,22,21,1,4,,,,,,,,
61700,8/12/2024,7843,24,33,3,12.6,,,,,,,,
61701,8/12/2024,81,3,5,1,4,,,,,,,,
61702,8/12/2024,3850,4,35,4,18,,,,,,,,
61703,8/12/2024,9177,23,12,1,4,,,,,,,,
61704,8/12/2024,7906,4,36,3,13.5,,,,,,,,
61705,8/12/2024,2507,28,31,5,24,,,,,,,,
61706,8/12/2024,5728,7,19,1,4,,,,,,,,
61707,8/12/2024,5640,28,35,1,4.8,,,,,,,,
61708,8/12/2024,4484,16,1,2,6.4,,,,,,,,
61709,8/12/2024,12157,25,18,3,12,,,,,,,,
61710,8/12/2024,9681,27,33,2,9,,,,,,,,
61711,8/12/2024,1875,3,11,4,16,,,,,,,,
61712,8/12/2024,6220,8,21,2,9,,,,,,,,
61713,8/12/2024,3572,19,13,1,5,,,,,,,,
61714,8/12/2024,9762,26,3,1,4.5,,,,,,,,
61715,8/12/2024,12059,17,40,1,4.5,,,,,,,,
61716,8/12/2024,11096,21,17,2,7,,,,,,,,
61717,8/12/2024,7990,16,35,1,3.2,,,,,,,,
61718,8/12/2024,12964,13,11,1,5.5,,,,,,,,
61719,8/12/2024,7471,5,28,2,8,,,,,,,,
61720,8/12/2024,4800,3,5,2,8,,,,,,,,
61721,8/12/2024,3717,27,17,2,9,,,,,,,,
61722,8/12/2024,14311,3,9,3,12,,,,,,,,
61723,8/12/2024,2813,1,15,1,3,,,,,,,,
61724,8/12/2024,2472,14,13,6,18,,,,,,,,
61725,8/12/2024,10752,5,26,1,4,,,,,,,,
61726,8/12/2024,6280,25,17,1,4,,,,,,,,
61727,8/12/2024,10670,11,36,1,3.8,,,,,,,,
61728,8/12/2024,6327,1,30,1,3,,,,,,,,
61729,8/12/2024,3200,25,39,2,8,,,,,,,,
61730,8/12/2024,9615,23,17,3,12,,,,,,,,
61731,8/12/2024,5910,8,31,1,4.5,,,,,,,,
61732,8/12/2024,1221,25,12,3,12,,,,,,,,
61733,8/12/2024,9330,23,36,1,4,,,,,,,,
61734,8/12/2024,9686,14,21,3,9,,,,,,,,
61735,8/12/2024,12710,8,37,2,9,,,,,,,,
61736,8/12/2024,9746,16,35,4,12.8,,,,,,,,
61737,8/12/2024,13613,30,23,2,10,,,,,,,,
61738,8/12/2024,6834,3,2,1,4,,,,,,,,
61739,8/12/2024,11427,13,5,1,5.5,,,,,,,,
61740,8/12/2024,1997,17,20,1,4.5,,,,,,,,
61741,8/12/2024,775,23,14,1,4,,,,,,,,
61742,8/12/2024,7171,9,23,2,11,,,,,,,,
61743,8/12/2024,7338,17,24,1,4.5,,,,,,,,
61744,8/12/2024,5307,14,4,4,12,,,,,,,,
61745,8/12/2024,2499,27,38,1,4.5,,,,,,,,
61746,8/12/2024,9286,14,31,1,3,,,,,,,,
61747,8/12/2024,2166,2,25,2,7,,,,,,,,
61748,8/12/2024,10316,26,32,3,13.5,,,,,,,,
61749,8/12/2024,8006,27,17,2,9,,,,,,,,
61750,8/12/2024,14218,28,36,2,9.6,,,,,,,,
61751,8/12/2024,2143,24,2,2,8.4,,,,,,,,
61752,8/12/2024,604,22,4,2,8,,,,,,,,
61753,8/12/2024,2567,6,15,1,5,,,,,,,,
61754,8/12/2024,4463,16,6,2,6.4,,,,,,,,
61755,8/12/2024,4985,1,21,4,12,,,,,,,,
61756,8/12/2024,7678,14,1,2,6,,,,,,,,
61757,8/12/2024,8965,5,19,2,8,,,,,,,,
61758,8/12/2024,9548,13,7,2,11,,,,,,,,
61759,8/12/2024,12370,3,8,3,12,,,,,,,,
61760,8/12/2024,14195,27,11,1,4.5,,,,,,,,
61761,8/12/2024,3057,27,39,1,4.5,,,,,,,,
61762,8/12/2024,4749,22,23,2,8,,,,,,,,
61763,8/12/2024,8210,22,1,1,4,,,,,,,,
61764,8/12/2024,12457,25,39,3,12,,,,,,,,
61765,8/12/2024,6189,5,6,3,12,,,,,,,,
61766,8/12/2024,2872,10,1,2,13,,,,,,,,
61767,8/12/2024,11267,17,19,4,18,,,,,,,,
61768,8/12/2024,14922,8,19,1,4.5,,,,,,,,
61769,8/12/2024,3624,7,36,2,8,,,,,,,,
61770,8/12/2024,1410,7,37,1,4,,,,,,,,
61771,8/12/2024,12544,18,35,1,3.5,,,,,,,,
61772,8/12/2024,3404,12,39,2,10,,,,,,,,
61773,8/12/2024,7990,8,24,2,9,,,,,,,,
61774,8/12/2024,14297,22,19,2,8,,,,,,,,
61775,8/12/2024,13867,22,6,1,4,,,,,,,,
61776,8/12/2024,8700,11,21,2,7.6,,,,,,,,
61777,8/12/2024,14000,8,12,1,4.5,,,,,,,,
61778,8/12/2024,2304,18,12,2,7,,,,,,,,
61779,8/12/2024,4051,30,13,5,25,,,,,,,,
61780,8/12/2024,1079,28,21,3,14.4,,,,,,,,
61781,8/12/2024,2001,27,9,2,9,,,,,,,,
61782,8/12/2024,3328,3,31,3,12,,,,,,,,
61783,8/12/2024,8756,10,6,4,26,,,,,,,,
61784,8/12/2024,8955,12,10,4,20,,,,,,,,
61785,8/12/2024,11571,29,13,1,4.8,,,,,,,,
61786,8/12/2024,13985,22,5,1,4,,,,,,,,
61787,8/12/2024,154,5,11,2,8,,,,,,,,
61788,8/12/2024,5057,25,33,2,8,,,,,,,,
61789,8/12/2024,2376,24,17,2,8.4,,,,,,,,
61790,8/12/2024,13732,5,25,1,4,,,,,,,,
61791,8/12/2024,7282,1,19,2,6,,,,,,,,
61792,8/12/2024,7201,4,13,3,13.5,,,,,,,,
61793,8/12/2024,2794,12,19,1,5,,,,,,,,
61794,8/12/2024,10902,6,36,2,10,,,,,,,,
61795,8/12/2024,12487,7,19,6,24,,,,,,,,
61796,8/12/2024,3224,8,18,1,4.5,,,,,,,,
61797,8/13/2024,5796,11,39,1,3.8,,,,,,,,
61798,8/13/2024,3418,5,5,2,8,,,,,,,,
61799,8/13/2024,5338,11,40,3,11.4,,,,,,,,
61800,8/13/2024,8620,8,13,2,9,,,,,,,,
61801,8/13/2024,12879,8,13,6,27,,,,,,,,
61802,8/13/2024,5870,16,36,4,12.8,,,,,,,,
61803,8/13/2024,8275,17,12,1,4.5,,,,,,,,
61804,8/13/2024,3655,4,25,3,13.5,,,,,,,,
61805,8/13/2024,915,5,4,5,20,,,,,,,,
61806,8/13/2024,13524,29,22,1,4.8,,,,,,,,
61807,8/13/2024,4307,25,32,2,8,,,,,,,,
61808,8/13/2024,4382,4,6,6,27,,,,,,,,
61809,8/13/2024,1808,29,38,1,4.8,,,,,,,,
61810,8/13/2024,6998,28,39,2,9.6,,,,,,,,
61811,8/13/2024,6100,4,4,2,9,,,,,,,,
61812,8/13/2024,13559,18,25,2,7,,,,,,,,
61813,8/13/2024,3945,10,1,3,19.5,,,,,,,,
61814,8/13/2024,13158,20,8,2,7,,,,,,,,
61815,8/13/2024,14979,8,13,1,4.5,,,,,,,,
61816,8/13/2024,12661,9,33,3,16.5,,,,,,,,
61817,8/13/2024,13435,15,1,4,12,,,,,,,,
61818,8/13/2024,2074,2,39,1,3.5,,,,,,,,
61819,8/13/2024,11380,5,7,2,8,,,,,,,,
61820,8/13/2024,11330,22,6,2,8,,,,,,,,
61821,8/13/2024,14468,4,30,1,4.5,,,,,,,,
61822,8/13/2024,4599,21,28,3,10.5,,,,,,,,
61823,8/13/2024,3265,5,36,1,4,,,,,,,,
61824,8/13/2024,2832,14,30,1,3,,,,,,,,
61825,8/13/2024,5091,2,8,4,14,,,,,,,,
61826,8/13/2024,6973,7,29,1,4,,,,,,,,
61827,8/13/2024,11830,10,2,5,32.5,,,,,,,,
61828,8/13/2024,8634,25,20,2,8,,,,,,,,
61829,8/13/2024,12488,6,1,3,15,,,,,,,,
61830,8/13/2024,669,11,35,2,7.6,,,,,,,,
61831,8/13/2024,4046,15,31,5,15,,,,,,,,
61832,8/13/2024,12192,4,4,3,13.5,,,,,,,,
61833,8/13/2024,12532,3,36,4,16,,,,,,,,
61834,8/13/2024,10069,7,13,2,8,,,,,,,,
61835,8/13/2024,13367,6,10,3,15,,,,,,,,
61836,8/13/2024,4380,22,29,1,4,,,,,,,,
61837,8/13/2024,12784,13,9,1,5.5,,,,,,,,
61838,8/13/2024,7059,29,19,4,19.2,,,,,,,,
61839,8/13/2024,7006,3,23,2,8,,,,,,,,
61840,8/13/2024,2039,25,9,2,8,,,,,,,,
61841,8/13/2024,11259,12,14,5,25,,,,,,,,
61842,8/13/2024,8481,10,32,4,26,,,,,,,,
61843,8/13/2024,5077,16,15,2,6.4,,,,,,,,
61844,8/13/2024,11363,12,2,2,10,,,,,,,,
61845,8/13/2024,10561,6,7,1,5,,,,,,,,
61846,8/13/2024,8834,17,26,2,9,,,,,,,,
61847,8/13/2024,9592,30,40,1,5,,,,,,,,
61848,8/13/2024,12663,18,6,1,3.5,,,,,,,,
61849,8/13/2024,8502,20,24,2,7,,,,,,,,
61850,8/13/2024,6937,5,10,2,8,,,,,,,,
61851,8/13/2024,8372,11,33,2,7.6,,,,,,,,
61852,8/13/2024,3658,21,25,1,3.5,,,,,,,,
61853,8/13/2024,797,22,11,2,8,,,,,,,,
61854,8/13/2024,3533,18,8,2,7,,,,,,,,
61855,8/13/2024,4495,1,17,4,12,,,,,,,,
61856,8/13/2024,12429,17,31,2,9,,,,,,,,
61857,8/13/2024,5155,5,30,2,8,,,,,,,,
61858,8/13/2024,11819,28,23,2,9.6,,,,,,,,
61859,8/13/2024,9312,5,20,2,8,,,,,,,,
61860,8/13/2024,10772,19,27,1,5,,,,,,,,
61861,8/13/2024,440,10,39,4,26,,,,,,,,
61862,8/13/2024,12780,13,1,4,22,,,,,,,,
61863,8/13/2024,13628,22,39,1,4,,,,,,,,
61864,8/13/2024,7091,12,34,4,20,,,,,,,,
61865,8/13/2024,2269,22,6,2,8,,,,,,,,
61866,8/13/2024,12288,18,11,2,7,,,,,,,,
61867,8/13/2024,10115,22,15,1,4,,,,,,,,
61868,8/13/2024,2597,6,38,2,10,,,,,,,,
61869,8/13/2024,9091,13,39,3,16.5,,,,,,,,
61870,8/13/2024,8869,20,2,3,10.5,,,,,,,,
61871,8/13/2024,7924,2,13,2,7,,,,,,,,
61872,8/13/2024,7088,23,25,3,12,,,,,,,,
61873,8/13/2024,13514,6,21,2,10,,,,,,,,
61874,8/13/2024,8284,18,2,1,3.5,,,,,,,,
61875,8/13/2024,12926,30,5,2,10,,,,,,,,
61876,8/13/2024,8428,15,36,1,3,,,,,,,,
61877,8/13/2024,6589,2,6,3,10.5,,,,,,,,
61878,8/13/2024,69,3,6,1,4,,,,,,,,
61879,8/13/2024,13651,24,19,2,8.4,,,,,,,,
61880,8/13/2024,13189,23,21,1,4,,,,,,,,
61881,8/13/2024,8126,7,31,1,4,,,,,,,,
61882,8/13/2024,5191,8,32,1,4.5,,,,,,,,
61883,8/13/2024,14233,24,24,1,4.2,,,,,,,,
61884,8/13/2024,1638,11,6,1,3.8,,,,,,,,
61885,8/13/2024,7187,7,40,2,8,,,,,,,,
61886,8/13/2024,3280,12,4,1,5,,,,,,,,
61887,8/13/2024,12283,10,5,1,6.5,,,,,,,,
61888,8/13/2024,3661,25,39,1,4,,,,,,,,
61889,8/13/2024,580,2,26,2,7,,,,,,,,
61890,8/13/2024,2038,7,17,1,4,,,,,,,,
61891,8/13/2024,13434,17,4,1,4.5,,,,,,,,
61892,8/13/2024,1519,13,31,1,5.5,,,,,,,,
61893,8/13/2024,1738,5,20,1,4,,,,,,,,
61894,8/13/2024,8359,9,32,2,11,,,,,,,,
61895,8/13/2024,8580,15,18,5,15,,,,,,,,
61896,8/13/2024,14041,30,39,2,10,,,,,,,,
61897,8/13/2024,5236,8,6,3,13.5,,,,,,,,
61898,8/13/2024,12858,4,19,1,4.5,,,,,,,,
61899,8/13/2024,5725,4,9,4,18,,,,,,,,
61900,8/13/2024,7054,16,19,1,3.2,,,,,,,,
61901,8/13/2024,12588,18,26,3,10.5,,,,,,,,
61902,8/13/2024,11646,19,30,2,10,,,,,,,,
61903,8/13/2024,9964,27,8,1,4.5,,,,,,,,
61904,8/13/2024,4300,19,33,5,25,,,,,,,,
61905,8/13/2024,3747,22,18,1,4,,,,,,,,
61906,8/13/2024,2402,16,38,1,3.2,,,,,,,,
61907,8/13/2024,1367,23,6,2,8,,,,,,,,
61908,8/13/2024,11894,30,24,2,10,,,,,,,,
61909,8/13/2024,12849,22,1,3,12,,,,,,,,
61910,8/13/2024,1669,23,9,1,4,,,,,,,,
61911,8/13/2024,572,5,12,6,24,,,,,,,,
61912,8/13/2024,2609,19,9,3,15,,,,,,,,
61913,8/13/2024,2813,29,14,1,4.8,,,,,,,,
61914,8/13/2024,14383,5,33,6,24,,,,,,,,
61915,8/13/2024,4871,16,24,5,16,,,,,,,,
61916,8/13/2024,10736,30,31,5,25,,,,,,,,
61917,8/13/2024,9820,7,19,1,4,,,,,,,,
61918,8/13/2024,4664,17,18,3,13.5,,,,,,,,
61919,8/13/2024,3411,8,28,2,9,,,,,,,,
61920,8/13/2024,2578,4,25,6,27,,,,,,,,
61921,8/13/2024,4603,30,18,3,15,,,,,,,,
61922,8/13/2024,11711,6,19,1,5,,,,,,,,
61923,8/13/2024,1768,17,6,3,13.5,,,,,,,,
61924,8/13/2024,5140,16,6,1,3.2,,,,,,,,
61925,8/13/2024,12348,3,7,1,4,,,,,,,,
61926,8/13/2024,3579,11,18,1,3.8,,,,,,,,
61927,8/13/2024,10841,6,39,2,10,,,,,,,,
61928,8/13/2024,9249,9,21,1,5.5,,,,,,,,
61929,8/13/2024,13638,4,21,2,9,,,,,,,,
61930,8/13/2024,13093,10,28,2,13,,,,,,,,
61931,8/13/2024,14260,2,23,2,7,,,,,,,,
61932,8/13/2024,3498,27,32,4,18,,,,,,,,
61933,8/13/2024,11662,3,27,3,12,,,,,,,,
61934,8/13/2024,1490,17,30,1,4.5,,,,,,,,
61935,8/13/2024,12849,21,19,3,10.5,,,,,,,,
61936,8/13/2024,5069,29,11,1,4.8,,,,,,,,
61937,8/13/2024,14232,20,29,3,10.5,,,,,,,,
61938,8/13/2024,10694,24,21,2,8.4,,,,,,,,
61939,8/13/2024,6781,29,39,1,4.8,,,,,,,,
61940,8/13/2024,3296,21,6,1,3.5,,,,,,,,
61941,8/13/2024,9270,9,24,2,11,,,,,,,,
61942,8/13/2024,13660,17,32,3,13.5,,,,,,,,
61943,8/13/2024,792,26,10,1,4.5,,,,,,,,
61944,8/13/2024,14516,5,6,4,16,,,,,,,,
61945,8/13/2024,12789,11,2,1,3.8,,,,,,,,
61946,8/13/2024,5463,15,14,3,9,,,,,,,,
61947,8/13/2024,4557,7,32,3,12,,,,,,,,
61948,8/13/2024,13150,7,20,1,4,,,,,,,,
61949,8/13/2024,10934,1,13,1,3,,,,,,,,
61950,8/13/2024,4040,25,9,1,4,,,,,,,,
61951,8/13/2024,350,23,39,5,20,,,,,,,,
61952,8/13/2024,8076,14,19,1,3,,,,,,,,
61953,8/13/2024,4211,12,35,1,5,,,,,,,,
61954,8/13/2024,7023,2,25,2,7,,,,,,,,
61955,8/13/2024,7848,19,23,1,5,,,,,,,,
61956,8/13/2024,3763,28,37,2,9.6,,,,,,,,
61957,8/13/2024,9109,4,25,1,4.5,,,,,,,,
61958,8/13/2024,9363,4,27,2,9,,,,,,,,
61959,8/13/2024,860,15,20,1,3,,,,,,,,
61960,8/13/2024,2765,8,34,1,4.5,,,,,,,,
61961,8/13/2024,14741,2,10,3,10.5,,,,,,,,
61962,8/13/2024,10186,2,8,3,10.5,,,,,,,,
61963,8/13/2024,4263,2,21,1,3.5,,,,,,,,
61964,8/13/2024,2980,9,24,1,5.5,,,,,,,,
61965,8/13/2024,7484,2,9,1,3.5,,,,,,,,
61966,8/13/2024,12765,6,10,2,10,,,,,,,,
61967,8/13/2024,7577,22,25,1,4,,,,,,,,
61968,8/13/2024,2018,13,26,5,27.5,,,,,,,,
61969,8/13/2024,14782,4,27,2,9,,,,,,,,
61970,8/13/2024,6154,3,21,1,4,,,,,,,,
61971,8/13/2024,9305,27,14,3,13.5,,,,,,,,
61972,8/13/2024,9088,3,31,2,8,,,,,,,,
61973,8/13/2024,6743,14,8,1,3,,,,,,,,
61974,8/13/2024,1339,11,15,4,15.2,,,,,,,,
61975,8/13/2024,8342,9,23,1,5.5,,,,,,,,
61976,8/13/2024,4014,1,14,4,12,,,,,,,,
61977,8/13/2024,9162,15,28,3,9,,,,,,,,
61978,8/13/2024,10599,6,28,5,25,,,,,,,,
61979,8/13/2024,3399,3,23,2,8,,,,,,,,
61980,8/13/2024,11338,27,29,1,4.5,,,,,,,,
61981,8/13/2024,14896,2,4,2,7,,,,,,,,
61982,8/13/2024,5489,16,39,1,3.2,,,,,,,,
61983,8/13/2024,10503,8,8,1,4.5,,,,,,,,
61984,8/13/2024,10690,6,2,2,10,,,,,,,,
61985,8/13/2024,10626,18,6,3,10.5,,,,,,,,
61986,8/13/2024,6299,10,3,1,6.5,,,,,,,,
61987,8/13/2024,9272,23,14,2,8,,,,,,,,
61988,8/13/2024,6765,4,17,1,4.5,,,,,,,,
61989,8/13/2024,6643,20,3,1,3.5,,,,,,,,
61990,8/13/2024,7360,3,4,2,8,,,,,,,,
61991,8/13/2024,11724,4,18,1,4.5,,,,,,,,
61992,8/13/2024,3997,6,33,2,10,,,,,,,,
61993,8/13/2024,12416,21,7,2,7,,,,,,,,
61994,8/13/2024,1520,16,18,3,9.6,,,,,,,,
61995,8/13/2024,8786,30,40,3,15,,,,,,,,
61996,8/13/2024,4904,19,24,4,20,,,,,,,,
61997,8/13/2024,1233,2,26,5,17.5,,,,,,,,
61998,8/13/2024,12498,23,17,2,8,,,,,,,,
61999,8/13/2024,5796,5,7,1,4,,,,,,,,
62000,8/13/2024,5626,4,19,1,4.5,,,,,,,,
62001,8/13/2024,4907,16,29,1,3.2,,,,,,,,
62002,8/13/2024,8648,3,28,4,16,,,,,,,,
62003,8/13/2024,5774,15,13,1,3,,,,,,,,
62004,8/13/2024,5954,22,11,4,16,,,,,,,,
62005,8/13/2024,7075,4,8,1,4.5,,,,,,,,
62006,8/13/2024,13353,4,34,2,9,,,,,,,,
62007,8/13/2024,8521,19,25,2,10,,,,,,,,
62008,8/13/2024,11114,1,2,1,3,,,,,,,,
62009,8/13/2024,14529,7,32,5,20,,,,,,,,
62010,8/13/2024,1175,8,39,1,4.5,,,,,,,,
62011,8/13/2024,4977,23,9,1,4,,,,,,,,
62012,8/13/2024,4384,4,19,2,9,,,,,,,,
62013,8/13/2024,7578,6,10,2,10,,,,,,,,
62014,8/13/2024,14640,30,25,1,5,,,,,,,,
62015,8/13/2024,11343,14,21,4,12,,,,,,,,
62016,8/13/2024,3340,18,2,1,3.5,,,,,,,,
62017,8/13/2024,9655,9,28,3,16.5,,,,,,,,
62018,8/13/2024,5851,7,8,4,16,,,,,,,,
62019,8/13/2024,10594,17,28,2,9,,,,,,,,
62020,8/13/2024,5988,28,3,3,14.4,,,,,,,,
62021,8/13/2024,2275,21,14,5,17.5,,,,,,,,
62022,8/13/2024,5876,17,37,3,13.5,,,,,,,,
62023,8/13/2024,7677,12,38,5,25,,,,,,,,
62024,8/13/2024,13134,17,7,2,9,,,,,,,,
62025,8/13/2024,7667,5,1,1,4,,,,,,,,
62026,8/13/2024,11603,30,6,3,15,,,,,,,,
62027,8/13/2024,7672,18,11,2,7,,,,,,,,
62028,8/13/2024,5060,11,2,1,3.8,,,,,,,,
62029,8/13/2024,6529,6,2,2,10,,,,,,,,
62030,8/13/2024,13591,30,20,2,10,,,,,,,,
62031,8/13/2024,13213,29,4,2,9.6,,,,,,,,
62032,8/13/2024,10990,27,20,5,22.5,,,,,,,,
62033,8/13/2024,11851,14,39,1,3,,,,,,,,
62034,8/13/2024,7197,28,23,4,19.2,,,,,,,,
62035,8/13/2024,10115,5,9,5,20,,,,,,,,
62036,8/13/2024,7438,13,7,2,11,,,,,,,,
62037,8/13/2024,11819,27,31,1,4.5,,,,,,,,
62038,8/13/2024,5415,15,20,2,6,,,,,,,,
62039,8/13/2024,2018,7,17,4,16,,,,,,,,
62040,8/13/2024,9191,15,12,2,6,,,,,,,,
62041,8/13/2024,3508,21,7,4,14,,,,,,,,
62042,8/13/2024,13628,13,5,4,22,,,,,,,,
62043,8/13/2024,8648,10,26,3,19.5,,,,,,,,
62044,8/13/2024,13210,27,27,4,18,,,,,,,,
62045,8/13/2024,3793,27,8,2,9,,,,,,,,
62046,8/13/2024,5557,6,20,1,5,,,,,,,,
62047,8/13/2024,5611,2,19,2,7,,,,,,,,
62048,8/13/2024,2508,1,8,1,3,,,,,,,,
62049,8/13/2024,1320,6,10,1,5,,,,,,,,
62050,8/13/2024,5357,7,25,6,24,,,,,,,,
62051,8/13/2024,9759,4,14,5,22.5,,,,,,,,
62052,8/13/2024,1250,18,2,2,7,,,,,,,,
62053,8/13/2024,3747,25,19,1,4,,,,,,,,
62054,8/13/2024,5651,16,24,4,12.8,,,,,,,,
62055,8/13/2024,13284,27,31,2,9,,,,,,,,
62056,8/13/2024,5903,30,14,3,15,,,,,,,,
62057,8/13/2024,2929,12,17,1,5,,,,,,,,
62058,8/13/2024,8283,15,36,1,3,,,,,,,,
62059,8/13/2024,8101,14,12,5,15,,,,,,,,
62060,8/13/2024,13823,11,25,1,3.8,,,,,,,,
62061,8/13/2024,14911,8,9,1,4.5,,,,,,,,
62062,8/13/2024,4818,29,36,2,9.6,,,,,,,,
62063,8/13/2024,9968,8,39,1,4.5,,,,,,,,
62064,8/13/2024,7671,16,30,3,9.6,,,,,,,,
62065,8/14/2024,590,16,11,1,3.2,,,,,,,,
62066,8/14/2024,2873,2,7,2,7,,,,,,,,
62067,8/14/2024,4977,1,28,3,9,,,,,,,,
